@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,87,33,0,72.5,27.5,0,0.694444,0.162,0.275803,90,91.934451,398.631371,288.743883,109.887488,3.321928,2.406199,0.915729,110.039711,0.916998,27.604378,1,12,0.037037,4,0.962963,104,0,0,0.75,1,0.857143,0.849837,0.981481,0.75,0.725,0.030556,0.969444,0.275,0.742982,0.725,0.725333,0.700097,0.9424,0.657692,0.725333,0.725,1.285,1.027,1.28125,1.015625,1281.25,1015.625,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,1,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,99,21,0,82.5,17.5,0,0.805556,0.161,0.273911,89.444444,91.303621,398.631371,283.332947,115.298425,3.321928,2.361108,0.96082,115.298425,0.96082,28.92357,0.833333,10,0.018519,2,0.981481,106,0.166667,2,0.833333,0.833333,0.833333,0.814815,0.984568,0.794444,0.825,0.019444,0.980556,0.175,0.834808,0.825,0.823602,0.808189,0.971528,0.776778,0.823602,0.825,1.385,0.895,1.34375,0.90625,1343.75,906.25,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,2,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,108,12,0,90,10,0,0.888889,0.160852,0.273643,89.36214,91.214435,398.631371,283.019588,115.611783,3.321928,2.358497,0.963432,115.611783,0.963432,29.002179,0.833333,10,0.009259,1,0.990741,107,0.166667,2,0.909091,0.833333,0.869565,0.85676,0.97338,0.896984,0.9,0.011111,0.988889,0.1,0.901507,0.9,0.89954,0.889192,0.980285,0.862962,0.89954,0.9,1.281,0.909,1.28125,0.890625,1281.25,890.625,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,3,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,103,17,0,85.833333,14.166667,0,0.842593,0.161037,0.273989,89.465021,91.329659,398.631371,283.928107,114.703265,3.321928,2.366068,0.955861,114.855488,0.957129,28.812456,0.833333,10,0.027778,3,0.972222,105,0.166667,2,0.769231,0.833333,0.8,0.777561,0.927469,0.728976,0.858333,0.015741,0.984259,0.141667,0.864158,0.858333,0.858197,0.844353,0.976466,0.83045,0.858197,0.858333,1.298,0.879,1.265625,0.859375,1265.625,859.375,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,4,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,107,13,0,89.166667,10.833333,0,0.87963,0.160778,0.273527,89.320988,91.175828,398.631371,282.488721,116.14265,3.321928,2.354073,0.967855,116.14265,0.967855,29.135351,1,12,0,0,1,108,0,0,1,1,1,1,1,1,0.891667,0.012037,0.987963,0.108333,0.903214,0.891667,0.889381,0.88237,0.976389,0.848658,0.889381,0.891667,1.55,1.149,1.484375,1.078125,1484.375,1078.125,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,5,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,104,16,0,86.666667,13.333333,0,0.851852,0.160852,0.273667,89.36214,91.222455,398.631371,282.728434,115.902937,3.321928,2.35607,0.965858,115.902937,0.965858,29.075217,0.916667,11,0.037037,4,0.962963,104,0.083333,1,0.733333,0.916667,0.814815,0.797925,0.981481,0.761905,0.866667,0.014815,0.985185,0.133333,0.862466,0.866667,0.860265,0.848225,0.973573,0.816454,0.860265,0.866667,1.756,1.03,1.625,1.015625,1625,1015.625,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,94,26,0,78.333333,21.666667,0,0.759259,0.161778,0.275314,89.876543,91.771171,398.631371,288.772933,109.858438,3.321928,2.406441,0.915487,111.474443,0.928954,27.964293,0.916667,11,0.046296,5,0.953704,103,0.083333,1,0.6875,0.916667,0.785714,0.768122,0.984954,0.812678,0.783333,0.024074,0.975926,0.216667,0.810226,0.783333,0.786604,0.768832,0.959259,0.753532,0.786604,0.783333,1.355,0.92,1.359375,0.921875,1359.375,921.875,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,101,19,0,84.166667,15.833333,0,0.824074,0.161,0.273921,89.444444,91.307126,398.631371,283.332947,115.298425,3.321928,2.361108,0.96082,115.298425,0.96082,28.92357,0.916667,11,0.037037,4,0.962963,104,0.083333,1,0.733333,0.916667,0.814815,0.797925,0.962191,0.63431,0.841667,0.017593,0.982407,0.158333,0.852121,0.841667,0.840312,0.826807,0.97284,0.774716,0.840312,0.841667,1.271,0.882,1.203125,0.859375,1203.125,859.375,7449222,6854107,797467,100,80.083333,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,99,21,0,82.5,17.5,0,0.805556,0.161296,0.274465,89.609053,91.488229,398.631371,285.385414,113.245957,3.321928,2.378212,0.943716,113.778452,0.948154,28.542272,0.666667,8,0.018519,2,0.981481,106,0.333333,4,0.8,0.666667,0.727273,0.703526,0.912037,0.647954,0.825,0.019444,0.980556,0.175,0.830962,0.825,0.822808,0.80663,0.962654,0.761357,0.822808,0.825,1.251,0.915,1.234375,0.90625,1234.375,906.25,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,9,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,102,18,0,85,15,0,0.833333,0.161,0.273911,89.444444,91.303621,398.631371,283.660274,114.971097,3.321928,2.363836,0.958092,115.12332,0.959361,28.879644,0.666667,8,0,0,1,108,0.333333,4,1,0.666667,0.8,0.801784,0.960262,0.769777,0.85,0.016667,0.983333,0.15,0.862331,0.85,0.850053,0.837154,0.975733,0.798682,0.850053,0.85,1.257,0.899,1.265625,0.875,1265.625,875,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,10,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,96,24,0,80,20,0,0.777778,0.161333,0.274529,89.62963,91.509717,398.631371,285.221586,113.409786,3.321928,2.376847,0.945082,113.409786,0.945082,28.449789,1,12,0.055556,6,0.944444,102,0,0,0.666667,1,0.8,0.793492,0.972222,0.666667,0.8,0.022222,0.977778,0.2,0.803357,0.8,0.795525,0.777302,0.95733,0.722887,0.795525,0.8,1.318,0.879,1.265625,0.875,1265.625,875,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,1,weka.classifiers.functions.SMO,'-C 1000.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,99,21,0,82.5,17.5,0,0.805556,0.161,0.273911,89.444444,91.303621,398.631371,283.332947,115.298425,3.321928,2.361108,0.96082,115.298425,0.96082,28.92357,0.833333,10,0.018519,2,0.981481,106,0.166667,2,0.833333,0.833333,0.833333,0.814815,0.984568,0.794444,0.825,0.019444,0.980556,0.175,0.834808,0.825,0.823602,0.808189,0.971528,0.776778,0.823602,0.825,1.336,0.887,1.328125,0.859375,1328.125,859.375,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,2,weka.classifiers.functions.SMO,'-C 1000.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,108,12,0,90,10,0,0.888889,0.160852,0.273643,89.36214,91.214435,398.631371,283.019588,115.611783,3.321928,2.358497,0.963432,115.611783,0.963432,29.002179,0.833333,10,0.009259,1,0.990741,107,0.166667,2,0.909091,0.833333,0.869565,0.85676,0.97338,0.896984,0.9,0.011111,0.988889,0.1,0.901507,0.9,0.89954,0.889192,0.980285,0.862962,0.89954,0.9,1.235,0.85,1.21875,0.84375,1218.75,843.75,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,3,weka.classifiers.functions.SMO,'-C 1000.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,103,17,0,85.833333,14.166667,0,0.842593,0.161037,0.273989,89.465021,91.329659,398.631371,283.928107,114.703265,3.321928,2.366068,0.955861,114.855488,0.957129,28.812456,0.833333,10,0.027778,3,0.972222,105,0.166667,2,0.769231,0.833333,0.8,0.777561,0.927469,0.728976,0.858333,0.015741,0.984259,0.141667,0.864158,0.858333,0.858197,0.844353,0.976466,0.83045,0.858197,0.858333,1.231,0.849,1.234375,0.84375,1234.375,843.75,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,4,weka.classifiers.functions.SMO,'-C 1000.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,107,13,0,89.166667,10.833333,0,0.87963,0.160778,0.273527,89.320988,91.175828,398.631371,282.488721,116.14265,3.321928,2.354073,0.967855,116.14265,0.967855,29.135351,1,12,0,0,1,108,0,0,1,1,1,1,1,1,0.891667,0.012037,0.987963,0.108333,0.903214,0.891667,0.889381,0.88237,0.976389,0.848658,0.889381,0.891667,1.215,0.866,1.140625,0.875,1140.625,875,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,5,weka.classifiers.functions.SMO,'-C 1000.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,104,16,0,86.666667,13.333333,0,0.851852,0.160852,0.273667,89.36214,91.222455,398.631371,282.728434,115.902937,3.321928,2.35607,0.965858,115.902937,0.965858,29.075217,0.916667,11,0.037037,4,0.962963,104,0.083333,1,0.733333,0.916667,0.814815,0.797925,0.981481,0.761905,0.866667,0.014815,0.985185,0.133333,0.862466,0.866667,0.860265,0.848225,0.973573,0.816454,0.860265,0.866667,1.233,0.861,1.21875,0.875,1218.75,875,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.functions.SMO,'-C 1000.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,94,26,0,78.333333,21.666667,0,0.759259,0.161778,0.275314,89.876543,91.771171,398.631371,288.772933,109.858438,3.321928,2.406441,0.915487,111.474443,0.928954,27.964293,0.916667,11,0.046296,5,0.953704,103,0.083333,1,0.6875,0.916667,0.785714,0.768122,0.984954,0.812678,0.783333,0.024074,0.975926,0.216667,0.810226,0.783333,0.786604,0.768832,0.959259,0.753532,0.786604,0.783333,1.213,0.854,1.1875,0.859375,1187.5,859.375,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.functions.SMO,'-C 1000.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,101,19,0,84.166667,15.833333,0,0.824074,0.161,0.273921,89.444444,91.307126,398.631371,283.332947,115.298425,3.321928,2.361108,0.96082,115.298425,0.96082,28.92357,0.916667,11,0.037037,4,0.962963,104,0.083333,1,0.733333,0.916667,0.814815,0.797925,0.962191,0.63431,0.841667,0.017593,0.982407,0.158333,0.852121,0.841667,0.840312,0.826807,0.97284,0.774716,0.840312,0.841667,1.219,0.851,1.21875,0.859375,1218.75,859.375,7449222,6854107,797467,100,80.083333,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.functions.SMO,'-C 1000.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,99,21,0,82.5,17.5,0,0.805556,0.161296,0.274465,89.609053,91.488229,398.631371,285.385414,113.245957,3.321928,2.378212,0.943716,113.778452,0.948154,28.542272,0.666667,8,0.018519,2,0.981481,106,0.333333,4,0.8,0.666667,0.727273,0.703526,0.912037,0.647954,0.825,0.019444,0.980556,0.175,0.830962,0.825,0.822808,0.80663,0.962654,0.761357,0.822808,0.825,1.244,0.852,1.234375,0.859375,1234.375,859.375,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,9,weka.classifiers.functions.SMO,'-C 1000.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,102,18,0,85,15,0,0.833333,0.161,0.273911,89.444444,91.303621,398.631371,283.660274,114.971097,3.321928,2.363836,0.958092,115.12332,0.959361,28.879644,0.666667,8,0,0,1,108,0.333333,4,1,0.666667,0.8,0.801784,0.960262,0.769777,0.85,0.016667,0.983333,0.15,0.862331,0.85,0.850053,0.837154,0.975733,0.798682,0.850053,0.85,1.237,0.854,1.21875,0.859375,1218.75,859.375,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,10,weka.classifiers.functions.SMO,'-C 1000.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0127,1080,120,96,24,0,80,20,0,0.777778,0.161333,0.274529,89.62963,91.509717,398.631371,285.221586,113.409786,3.321928,2.376847,0.945082,113.409786,0.945082,28.449789,1,12,0.055556,6,0.944444,102,0,0,0.666667,1,0.8,0.793492,0.972222,0.666667,0.8,0.022222,0.977778,0.2,0.803357,0.8,0.795525,0.777302,0.95733,0.722887,0.795525,0.8,1.191,0.839,1.171875,0.84375,1171.875,843.75,7449222,6854107,797467,100,80,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,1,weka.classifiers.functions.SMO,'-C 0.1 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 100.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0128,1080,120,12,108,0,10,90,0,0,0.18,0.303478,100,101.159261,398.631371,422.37431,-23.742939,3.321928,3.519786,-0.197858,19.343333,0.161194,4.852436,1,12,1,108,0,0,0,0,0.1,1,0.181818,?,0.5,0.1,0.1,0.1,0.9,0.9,?,0.1,?,?,0.5,0.1,?,0.1,1.739,3.023,1.75,3.015625,1750,3015.625,7449222,6854107,797467,90,90,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,2,weka.classifiers.functions.SMO,'-C 0.1 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 100.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0128,1080,120,13,107,0,10.833333,89.166667,0,0.009259,0.179593,0.302796,99.773663,100.932099,398.631371,418.560529,-19.929158,3.321928,3.488004,-0.166076,20.837871,0.173649,5.227353,1,12,0.990741,107,0.009259,1,0,0,0.10084,1,0.183206,0.030557,0.513889,0.102564,0.108333,0.099074,0.900926,0.891667,?,0.108333,?,?,0.517515,0.12342,?,0.108333,1.756,3.106,1.734375,3.109375,1734.375,3109.375,7449222,6854107,797467,90,90,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,3,weka.classifiers.functions.SMO,'-C 0.1 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 100.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0128,1080,120,12,108,0,10,90,0,0,0.18,0.303478,100,101.159261,398.631371,422.37431,-23.742939,3.321928,3.519786,-0.197858,19.343333,0.161194,4.852436,1,12,1,108,0,0,0,0,0.1,1,0.181818,?,0.5,0.1,0.1,0.1,0.9,0.9,?,0.1,?,?,0.5,0.1,?,0.1,1.919,3.417,1.90625,3.3125,1906.25,3312.5,7449222,6854107,797467,90,90,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,4,weka.classifiers.functions.SMO,'-C 0.1 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 100.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0128,1080,120,12,108,0,10,90,0,0,0.179889,0.303287,99.938272,101.095508,398.631371,421.052382,-22.421011,3.321928,3.50877,-0.186842,19.581751,0.163181,4.912245,1,12,1,108,0,0,0,0,0.1,1,0.181818,?,0.50463,0.10084,0.1,0.1,0.9,0.9,?,0.1,?,?,0.505556,0.107752,?,0.1,2.176,3.516,2.03125,3.40625,2031.25,3406.25,7449222,6854107,797467,90,90,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,5,weka.classifiers.functions.SMO,'-C 0.1 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 100.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0128,1080,120,12,108,0,10,90,0,0,0.179778,0.303095,99.876543,101.031715,398.631371,419.730454,-21.099083,3.321928,3.497754,-0.175826,19.820169,0.165168,4.972054,1,12,1,108,0,0,0,0,0.1,1,0.181818,?,0.509259,0.101695,0.1,0.1,0.9,0.9,?,0.1,?,?,0.511111,0.115508,?,0.1,1.968,3.149,1.921875,3.140625,1921.875,3140.625,7449222,6854107,797467,90,90,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.functions.SMO,'-C 0.1 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 100.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0128,1080,120,13,107,0,10.833333,89.166667,0,0.009259,0.179815,0.303179,99.897119,101.059771,398.631371,421.204385,-22.573014,3.321928,3.510037,-0.188108,20.361035,0.169675,5.107735,1,12,0.990741,107,0.009259,1,0,0,0.10084,1,0.183206,0.030557,0.50463,0.10084,0.108333,0.099074,0.900926,0.891667,?,0.108333,?,?,0.506481,0.10792,?,0.108333,1.957,3.173,1.921875,3.140625,1921.875,3140.625,7449222,6854107,797467,90,90,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.functions.SMO,'-C 0.1 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 100.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0128,1080,120,13,107,0,10.833333,89.166667,0,0.009259,0.179815,0.303179,99.897119,101.059771,398.631371,421.204385,-22.573014,3.321928,3.510037,-0.188108,20.361035,0.169675,5.107735,1,12,0.990741,107,0.009259,1,0,0,0.10084,1,0.183206,0.030557,0.50463,0.10084,0.108333,0.099074,0.900926,0.891667,?,0.108333,?,?,0.506481,0.10792,?,0.108333,1.791,3.081,1.75,3.09375,1750,3093.75,7449222,6854107,797467,90,90,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.functions.SMO,'-C 0.1 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 100.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0128,1080,120,14,106,0,11.666667,88.333333,0,0.018519,0.17963,0.302881,99.794239,100.960182,398.631371,420.03446,-21.403089,3.321928,3.500287,-0.178359,21.378737,0.178156,5.363034,1,12,0.981481,106,0.018519,2,0,0,0.101695,1,0.184615,0.043396,0.509259,0.101695,0.116667,0.098148,0.901852,0.883333,?,0.116667,?,?,0.512963,0.115847,?,0.116667,1.764,3.242,1.734375,3.234375,1734.375,3234.375,7449222,6854107,797467,90,90,?
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,9,weka.classifiers.functions.SMO,'-C 0.1 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 100.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20190114.0128,1080,120,13,107,0,10.833333,89.166667,0,0.009259,0.179815,0.303179,99.897119,101.059771,398.631371,421.204385,-22.573014,3.321928,3.510037,-0.188108,20.361035,0.169675,5.107735,1,12,0.990741,107,0.009259,1,0,0,0.10084,1,0.183206,0.030557,0.50463,0.10084,0.108333,0.099074,0.900926,0.891667,?,0.108333,?,?,0.506481,0.10792,?,0.108333,1.923,3.186,1.859375,3.171875,1859.375,3171.875,7449222,6854107,797467,90,90,?
