@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 153\nSize of the tree: 305\n','Number of leaves: 157\nSize of the tree: 313\n','Number of leaves: 150\nSize of the tree: 299\n','Number of leaves: 152\nSize of the tree: 303\n','Number of leaves: 151\nSize of the tree: 301\n','Number of leaves: 139\nSize of the tree: 277\n','Number of leaves: 155\nSize of the tree: 309\n','Number of leaves: 156\nSize of the tree: 311\n','Number of leaves: 138\nSize of the tree: 275\n','Number of leaves: 140\nSize of the tree: 279\n','Number of leaves: 131\nSize of the tree: 261\n','Number of leaves: 136\nSize of the tree: 271\n','Number of leaves: 134\nSize of the tree: 267\n','Number of leaves: 143\nSize of the tree: 285\n','Number of leaves: 114\nSize of the tree: 227\n','Number of leaves: 106\nSize of the tree: 211\n','Number of leaves: 108\nSize of the tree: 215\n','Number of leaves: 104\nSize of the tree: 207\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 19\nSize of the tree: 37\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,81,39,0,67.5,32.5,0,0.638889,0.074451,0.222475,41.361615,74.158385,398.631371,10857.153036,-10458.521665,3.321928,90.476275,-87.154347,267.811551,2.231763,8061.930998,0.833333,10,0.055556,6,0.944444,102,0.166667,2,0.625,0.833333,0.714286,0.686406,0.978395,0.746289,0.675,0.036111,0.963889,0.325,0.673689,0.675,0.662382,0.633924,0.9,0.651605,0.662382,0.675,0.893,0,0.875,0,875,0,66145,6854107,797467,85.833333,21.5,'Number of leaves: 36\nSize of the tree: 71\n',71,36,36
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,88,32,0,73.333333,26.666667,0,0.703704,0.06225,0.196106,34.583127,65.368613,398.631371,7608.260908,-7209.629537,3.321928,63.402174,-60.080246,294.821968,2.45685,8875.025561,0.5,6,0.009259,1,0.990741,107,0.5,6,0.857143,0.5,0.631579,0.628154,0.974923,0.787444,0.733333,0.02963,0.97037,0.266667,0.758254,0.733333,0.738212,0.713198,0.937924,0.74938,0.738212,0.733333,0.916,0,0.890625,0,890.625,0,68197,6854107,797467,91.666667,20.666667,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,77,43,0,64.166667,35.833333,0,0.601852,0.076813,0.227759,42.673699,75.919719,398.631371,11930.465833,-11531.834462,3.321928,99.420549,-96.098621,259.928257,2.166069,7824.620211,0.5,6,0.018519,2,0.981481,106,0.5,6,0.75,0.5,0.6,0.579066,0.880787,0.712132,0.641667,0.039815,0.960185,0.358333,0.656324,0.641667,0.636775,0.604591,0.905478,0.645123,0.636775,0.641667,0.903,0,0.90625,0,906.25,0,68197,6854107,797467,86.666667,21.166667,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,9,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,78,42,0,65,35,0,0.611111,0.076459,0.231659,42.477144,77.219698,398.631371,21561.075892,-21162.444521,3.321928,179.675632,-176.353704,260.54611,2.171218,7843.219432,0.583333,7,0.009259,1,0.990741,107,0.416667,5,0.875,0.583333,0.7,0.690425,0.955633,0.751464,0.65,0.038889,0.961111,0.35,0.662581,0.65,0.643429,0.61278,0.871914,0.595495,0.643429,0.65,0.919,0,0.921875,0,921.875,0,69565,6854107,797467,79.166667,18.916667,'Number of leaves: 41\nSize of the tree: 81\n',81,41,41
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,10,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,80,40,0,66.666667,33.333333,0,0.62963,0.077929,0.225852,43.294151,75.283874,398.631371,15131.917884,-14733.286513,3.321928,126.099316,-122.777388,261.946732,2.182889,7885.382365,1,12,0.027778,3,0.972222,105,0,0,0.8,1,0.888889,0.881917,0.990741,0.857143,0.666667,0.037037,0.962963,0.333333,0.673507,0.666667,0.660089,0.629531,0.903356,0.647081,0.660089,0.666667,0.879,0,0.890625,0,890.625,0,68197,6854107,797467,85.833333,22.5,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,87,33,0,72.5,27.5,0,0.694444,0.067903,0.211188,37.723622,70.396118,398.631371,17250.547329,-16851.915958,3.321928,143.754561,-140.432633,281.464269,2.345536,8472.918754,0.666667,8,0.009259,1,0.990741,107,0.333333,4,0.888889,0.666667,0.761905,0.74878,0.988812,0.848274,0.725,0.030556,0.969444,0.275,0.739542,0.725,0.726995,0.699716,0.896875,0.684921,0.726995,0.725,1.017,0,1,0,1000,0,68197,6854107,797467,85.833333,20.666667,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,87,33,0,72.5,27.5,0,0.694444,0.067968,0.202519,37.759851,67.506207,398.631371,7616.624033,-7217.992661,3.321928,63.471867,-60.149939,285.44318,2.378693,8592.695933,0.75,9,0.027778,3,0.972222,105,0.25,3,0.75,0.75,0.75,0.722222,0.862269,0.663636,0.725,0.030556,0.969444,0.275,0.730436,0.725,0.7185,0.693913,0.93125,0.718913,0.7185,0.725,1.071,0.001,1.078125,0,1078.125,0,63409,6854107,797467,94.166667,25.166667,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,82,38,0,68.333333,31.666667,0,0.648148,0.072233,0.219435,40.129538,73.145002,398.631371,11914.259712,-11515.628341,3.321928,99.285498,-95.96357,270.640181,2.255335,8147.081243,0.583333,7,0.009259,1,0.990741,107,0.416667,5,0.875,0.583333,0.7,0.690425,0.886188,0.69375,0.683333,0.035185,0.964815,0.316667,0.711466,0.683333,0.681944,0.656518,0.912114,0.666181,0.681944,0.683333,0.891,0,0.890625,0,890.625,0,64093,6854107,797467,88.333333,22.666667,'Number of leaves: 33\nSize of the tree: 65\n',65,33,33
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,88,32,0,73.333333,26.666667,0,0.703704,0.065957,0.205252,36.642961,68.417205,398.631371,5484.746149,-5086.114778,3.321928,45.706218,-42.38429,283.180735,2.359839,8524.589556,0.666667,8,0.009259,1,0.990741,107,0.333333,4,0.888889,0.666667,0.761905,0.74878,0.984182,0.830324,0.733333,0.02963,0.97037,0.266667,0.73152,0.733333,0.724299,0.69988,0.935532,0.710441,0.724299,0.733333,0.907,0,0.90625,0,906.25,0,66145,6854107,797467,93.333333,22.5,'Number of leaves: 36\nSize of the tree: 71\n',71,36,36
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,83,37,0,69.166667,30.833333,0,0.657407,0.069898,0.209109,38.832197,69.703149,398.631371,8702.726555,-8304.095183,3.321928,72.522721,-69.200793,277.049221,2.308744,8340.012582,0.916667,11,0.018519,2,0.981481,106,0.083333,1,0.846154,0.916667,0.88,0.866936,0.98804,0.828273,0.691667,0.034259,0.965741,0.308333,0.684332,0.691667,0.682461,0.651962,0.918017,0.675194,0.682461,0.691667,0.902,0,0.890625,0,890.625,0,64093,6854107,797467,88.333333,23.25,'Number of leaves: 33\nSize of the tree: 65\n',65,33,33
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,82,38,0,68.333333,31.666667,0,0.648148,0.073916,0.220312,41.064722,73.437393,398.631371,8710.80959,-8312.178218,3.321928,72.59008,-69.268152,268.895503,2.240796,8094.561204,0.833333,10,0.055556,6,0.944444,102,0.166667,2,0.625,0.833333,0.714286,0.686406,0.978395,0.746289,0.683333,0.035185,0.964815,0.316667,0.680832,0.683333,0.672829,0.64367,0.912346,0.663913,0.672829,0.683333,0.893,0,0.859375,0,859.375,0,64093,6854107,797467,90,22.916667,'Number of leaves: 33\nSize of the tree: 65\n',65,33,33
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,85,35,0,70.833333,29.166667,0,0.675926,0.066186,0.198535,36.77018,66.178173,398.631371,4405.791559,-4007.160188,3.321928,36.71493,-33.393002,286.628892,2.388574,8628.389406,0.5,6,0.009259,1,0.990741,107,0.5,6,0.857143,0.5,0.631579,0.628154,0.977623,0.793783,0.708333,0.032407,0.967593,0.291667,0.73363,0.708333,0.712111,0.685098,0.944097,0.760835,0.712111,0.708333,0.986,0,0.9375,0,937.5,0,63409,6854107,797467,94.166667,23.333333,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,79,41,0,65.833333,34.166667,0,0.62037,0.075457,0.225278,41.920344,75.092775,398.631371,8717.879074,-8319.247703,3.321928,72.648992,-69.327064,260.429005,2.170242,7839.694221,0.583333,7,0.027778,3,0.972222,105,0.416667,5,0.7,0.583333,0.636364,0.603023,0.880015,0.651825,0.658333,0.037963,0.962037,0.341667,0.672581,0.658333,0.652731,0.622497,0.919367,0.651468,0.652731,0.658333,0.909,0,0.90625,0,906.25,0,65461,6854107,797467,89.166667,22,'Number of leaves: 35\nSize of the tree: 69\n',69,35,35
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,79,41,0,65.833333,34.166667,0,0.62037,0.076452,0.23057,42.473257,76.856592,398.631371,18348.801396,-17950.170024,3.321928,152.906678,-149.58475,260.844891,2.173707,7852.213631,0.583333,7,0.009259,1,0.990741,107,0.416667,5,0.875,0.583333,0.7,0.690425,0.956019,0.736276,0.658333,0.037963,0.962037,0.341667,0.6661,0.658333,0.652742,0.620779,0.884221,0.595701,0.652742,0.658333,0.909,0.001,0.875,0,875,0,66829,6854107,797467,82.5,20.333333,'Number of leaves: 37\nSize of the tree: 73\n',73,37,37
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,80,40,0,66.666667,33.333333,0,0.62963,0.078429,0.224875,43.571928,74.95834,398.631371,12992.429617,-12593.798246,3.321928,108.270247,-104.948319,260.382862,2.169857,7838.305171,1,12,0.027778,3,0.972222,105,0,0,0.8,1,0.888889,0.881917,0.990741,0.857143,0.666667,0.037037,0.962963,0.333333,0.677674,0.666667,0.662664,0.631731,0.910147,0.65245,0.662664,0.666667,0.898,0.001,0.890625,0,890.625,0,65461,6854107,797467,87.5,23.416667,'Number of leaves: 35\nSize of the tree: 69\n',69,35,35
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,1,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,86,34,0,71.666667,28.333333,0,0.685185,0.065884,0.211967,36.601987,70.655541,398.631371,17247.709683,-16849.078311,3.321928,143.730914,-140.408986,284.154603,2.367955,8553.905893,0.666667,8,0.009259,1,0.990741,107,0.333333,4,0.888889,0.666667,0.761905,0.74878,0.988812,0.848274,0.716667,0.031481,0.968519,0.283333,0.729927,0.716667,0.718149,0.689862,0.900733,0.692408,0.718149,0.716667,1.006,0,1,0,1000,0,71617,6854107,797467,85.833333,19.583333,'Number of leaves: 44\nSize of the tree: 87\n',87,44,44
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,2,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,85,35,0,70.833333,29.166667,0,0.675926,0.065154,0.205145,36.196407,68.38175,398.631371,9755.475434,-9356.844062,3.321928,81.295629,-77.973701,288.703604,2.405863,8690.84446,0.75,9,0.027778,3,0.972222,105,0.25,3,0.75,0.75,0.75,0.722222,0.879244,0.663636,0.708333,0.032407,0.967593,0.291667,0.714549,0.708333,0.703666,0.676384,0.928549,0.725726,0.703666,0.708333,1.188,0.001,1.125,0,1125,0,68881,6854107,797467,90,20.833333,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,3,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,82,38,0,68.333333,31.666667,0,0.648148,0.069791,0.219851,38.772576,73.283797,398.631371,12987.108397,-12588.477025,3.321928,108.225903,-104.903975,272.953823,2.274615,8216.728818,0.583333,7,0.018519,2,0.981481,106,0.416667,5,0.777778,0.583333,0.666667,0.643318,0.88696,0.683333,0.683333,0.035185,0.964815,0.316667,0.712458,0.683333,0.681768,0.656716,0.910069,0.669726,0.681768,0.683333,1.019,0,1.015625,0,1015.625,0,66829,6854107,797467,85.833333,19.583333,'Number of leaves: 37\nSize of the tree: 73\n',73,37,37
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,4,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,88,32,0,73.333333,26.666667,0,0.703704,0.06624,0.205192,36.800062,68.397233,398.631371,6552.707091,-6154.07572,3.321928,54.605892,-51.283964,283.533227,2.362777,8535.200612,0.666667,8,0.009259,1,0.990741,107,0.333333,4,0.888889,0.666667,0.761905,0.74878,0.982253,0.815189,0.733333,0.02963,0.97037,0.266667,0.729295,0.733333,0.724099,0.699101,0.935108,0.714794,0.724099,0.733333,1.178,0.001,1.109375,0,1109.375,0,68197,6854107,797467,92.5,22.25,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,5,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,83,37,0,69.166667,30.833333,0,0.657407,0.067677,0.205293,37.598369,68.43103,398.631371,10836.84309,-10438.211719,3.321928,90.307026,-86.985098,283.984823,2.36654,8548.795016,0.916667,11,0.018519,2,0.981481,106,0.083333,1,0.846154,0.916667,0.88,0.866936,0.989969,0.84707,0.691667,0.034259,0.965741,0.308333,0.67317,0.691667,0.675396,0.646182,0.916165,0.696761,0.675396,0.691667,0.993,0.001,0.96875,0,968.75,0,68881,6854107,797467,86.666667,22,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,81,39,0,67.5,32.5,0,0.638889,0.074451,0.222475,41.361615,74.158385,398.631371,10857.153036,-10458.521665,3.321928,90.476275,-87.154347,267.811551,2.231763,8061.930998,0.833333,10,0.055556,6,0.944444,102,0.166667,2,0.625,0.833333,0.714286,0.686406,0.978395,0.746289,0.675,0.036111,0.963889,0.325,0.673689,0.675,0.662382,0.633924,0.9,0.651605,0.662382,0.675,0.999,0.001,0.984375,0,984.375,0,66145,6854107,797467,85.833333,21.5,'Number of leaves: 36\nSize of the tree: 71\n',71,36,36
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,88,32,0,73.333333,26.666667,0,0.703704,0.06225,0.196106,34.583127,65.368613,398.631371,7608.260908,-7209.629537,3.321928,63.402174,-60.080246,294.821968,2.45685,8875.025561,0.5,6,0.009259,1,0.990741,107,0.5,6,0.857143,0.5,0.631579,0.628154,0.974923,0.787444,0.733333,0.02963,0.97037,0.266667,0.758254,0.733333,0.738212,0.713198,0.937924,0.74938,0.738212,0.733333,1.039,0,0.921875,0,921.875,0,68197,6854107,797467,91.666667,20.666667,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,77,43,0,64.166667,35.833333,0,0.601852,0.076813,0.227759,42.673699,75.919719,398.631371,11930.465833,-11531.834462,3.321928,99.420549,-96.098621,259.928257,2.166069,7824.620211,0.5,6,0.018519,2,0.981481,106,0.5,6,0.75,0.5,0.6,0.579066,0.880787,0.712132,0.641667,0.039815,0.960185,0.358333,0.656324,0.641667,0.636775,0.604591,0.905478,0.645123,0.636775,0.641667,0.904,0.001,0.875,0,875,0,68197,6854107,797467,86.666667,21.166667,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,9,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,78,42,0,65,35,0,0.611111,0.076459,0.231659,42.477144,77.219698,398.631371,21561.075892,-21162.444521,3.321928,179.675632,-176.353704,260.54611,2.171218,7843.219432,0.583333,7,0.009259,1,0.990741,107,0.416667,5,0.875,0.583333,0.7,0.690425,0.955633,0.751464,0.65,0.038889,0.961111,0.35,0.662581,0.65,0.643429,0.61278,0.871914,0.595495,0.643429,0.65,0.863,0,0.875,0,875,0,69565,6854107,797467,79.166667,18.916667,'Number of leaves: 41\nSize of the tree: 81\n',81,41,41
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,10,weka.classifiers.trees.J48,'-U -M 10',-217733168393644444,20180206.0412,1080,120,80,40,0,66.666667,33.333333,0,0.62963,0.077929,0.225852,43.294151,75.283874,398.631371,15131.917884,-14733.286513,3.321928,126.099316,-122.777388,261.946732,2.182889,7885.382365,1,12,0.027778,3,0.972222,105,0,0,0.8,1,0.888889,0.881917,0.990741,0.857143,0.666667,0.037037,0.962963,0.333333,0.673507,0.666667,0.660089,0.629531,0.903356,0.647081,0.660089,0.666667,0.969,0,0.90625,0,906.25,0,68197,6854107,797467,85.833333,22.5,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,87,33,0,72.5,27.5,0,0.694444,0.067903,0.211188,37.723622,70.396118,398.631371,17250.547329,-16851.915958,3.321928,143.754561,-140.432633,281.464269,2.345536,8472.918754,0.666667,8,0.009259,1,0.990741,107,0.333333,4,0.888889,0.666667,0.761905,0.74878,0.988812,0.848274,0.725,0.030556,0.969444,0.275,0.739542,0.725,0.726995,0.699716,0.896875,0.684921,0.726995,0.725,1.035,0,1,0,1000,0,68197,6854107,797467,85.833333,20.666667,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,87,33,0,72.5,27.5,0,0.694444,0.067968,0.202519,37.759851,67.506207,398.631371,7616.624033,-7217.992661,3.321928,63.471867,-60.149939,285.44318,2.378693,8592.695933,0.75,9,0.027778,3,0.972222,105,0.25,3,0.75,0.75,0.75,0.722222,0.862269,0.663636,0.725,0.030556,0.969444,0.275,0.730436,0.725,0.7185,0.693913,0.93125,0.718913,0.7185,0.725,1.179,0.001,1.09375,0.015625,1093.75,15.625,63409,6854107,797467,94.166667,25.166667,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,82,38,0,68.333333,31.666667,0,0.648148,0.072233,0.219435,40.129538,73.145002,398.631371,11914.259712,-11515.628341,3.321928,99.285498,-95.96357,270.640181,2.255335,8147.081243,0.583333,7,0.009259,1,0.990741,107,0.416667,5,0.875,0.583333,0.7,0.690425,0.886188,0.69375,0.683333,0.035185,0.964815,0.316667,0.711466,0.683333,0.681944,0.656518,0.912114,0.666181,0.681944,0.683333,0.925,0.001,0.921875,0,921.875,0,64093,6854107,797467,88.333333,22.666667,'Number of leaves: 33\nSize of the tree: 65\n',65,33,33
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,88,32,0,73.333333,26.666667,0,0.703704,0.065957,0.205252,36.642961,68.417205,398.631371,5484.746149,-5086.114778,3.321928,45.706218,-42.38429,283.180735,2.359839,8524.589556,0.666667,8,0.009259,1,0.990741,107,0.333333,4,0.888889,0.666667,0.761905,0.74878,0.984182,0.830324,0.733333,0.02963,0.97037,0.266667,0.73152,0.733333,0.724299,0.69988,0.935532,0.710441,0.724299,0.733333,0.931,0.001,0.921875,0,921.875,0,66145,6854107,797467,93.333333,22.5,'Number of leaves: 36\nSize of the tree: 71\n',71,36,36
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,83,37,0,69.166667,30.833333,0,0.657407,0.069898,0.209109,38.832197,69.703149,398.631371,8702.726555,-8304.095183,3.321928,72.522721,-69.200793,277.049221,2.308744,8340.012582,0.916667,11,0.018519,2,0.981481,106,0.083333,1,0.846154,0.916667,0.88,0.866936,0.98804,0.828273,0.691667,0.034259,0.965741,0.308333,0.684332,0.691667,0.682461,0.651962,0.918017,0.675194,0.682461,0.691667,0.931,0,0.9375,0,937.5,0,64093,6854107,797467,88.333333,23.25,'Number of leaves: 33\nSize of the tree: 65\n',65,33,33
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,82,38,0,68.333333,31.666667,0,0.648148,0.073916,0.220312,41.064722,73.437393,398.631371,8710.80959,-8312.178218,3.321928,72.59008,-69.268152,268.895503,2.240796,8094.561204,0.833333,10,0.055556,6,0.944444,102,0.166667,2,0.625,0.833333,0.714286,0.686406,0.978395,0.746289,0.683333,0.035185,0.964815,0.316667,0.680832,0.683333,0.672829,0.64367,0.912346,0.663913,0.672829,0.683333,0.894,0,0.890625,0,890.625,0,64093,6854107,797467,90,22.916667,'Number of leaves: 33\nSize of the tree: 65\n',65,33,33
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,85,35,0,70.833333,29.166667,0,0.675926,0.066186,0.198535,36.77018,66.178173,398.631371,4405.791559,-4007.160188,3.321928,36.71493,-33.393002,286.628892,2.388574,8628.389406,0.5,6,0.009259,1,0.990741,107,0.5,6,0.857143,0.5,0.631579,0.628154,0.977623,0.793783,0.708333,0.032407,0.967593,0.291667,0.73363,0.708333,0.712111,0.685098,0.944097,0.760835,0.712111,0.708333,0.933,0.001,0.921875,0,921.875,0,63409,6854107,797467,94.166667,23.333333,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32
fashion_mnist_train-weka.filters.supervised.instance.Resample-B0.0-S1567573-Z2.0-no-replacement,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 10',-217733168393644444,20180206.0412,1080,120,79,41,0,65.833333,34.166667,0,0.62037,0.075457,0.225278,41.920344,75.092775,398.631371,8717.879074,-8319.247703,3.321928,72.648992,-69.327064,260.429005,2.170242,7839.694221,0.583333,7,0.027778,3,0.972222,105,0.416667,5,0.7,0.583333,0.636364,0.603023,0.880015,0.651825,0.658333,0.037963,0.962037,0.341667,0.672581,0.658333,0.652731,0.622497,0.919367,0.651468,0.652731,0.658333,0.901,0,0.859375,0,859.375,0,65461,6854107,797467,89.166667,22,'Number of leaves: 35\nSize of the tree: 69\n',69,35,35
